U+1F519,🔙,back with leftwards arrow above,2010,emoji,arrow; back; symbol
U+1F51A,🔚,end with leftwards arrow above,2010,emoji,arrow; end; symbol
U+1F51B,🔛,on with exclamation mark with left right arrow above,2010,emoji,arrow; mark; on; symbol
U+1F51C,🔜,soon with rightwards arrow above,2010,emoji,arrow; soon; symbol
U+1F51D,🔝,top with upwards arrow above,2010,emoji,arrow; symbol; top; up
U+1F52F,🔯,six pointed star with middle dot,2010,emoji,fortune; object; star; symbol
U+267B,♻️,black universal recycling symbol,2002,text,recycle; sign; symbol
U+1F4DB,📛,name badge,2010,emoji,badge; name; object; office
U+1F530,🔰,japanese symbol for beginner,2010,emoji,beginner; chevron; green; japanese; leaf; object; tool; yellow
U+1F531,🔱,trident emblem,2010,emoji,anchor; emblem; object; ship; symbol; tool; trident
U+2B55,⭕️,heavy large circle,2009,emoji,circle; o; symbol; travel
U+2705,✅,white heavy check mark,2010,emoji,check; mark; sign; symbol
U+2611,☑️,ballot box with check,1995,text,ballot; box; check; sign; symbol
U+2714,✔️,heavy check mark,1995,text,check; mark; sign; symbol
U+2716,✖️,heavy multiplication x,1995,text,cancel; multiplication; multiply; sign; symbol; x
U+274C,❌,cross mark,2010,emoji,cancel; mark; multiplication; multiply; sign; symbol; x
U+274E,❎,negative squared cross mark,2010,emoji,mark; sign; square; symbol
U+2795,➕,heavy plus sign,2010,emoji,math; plus; sign; symbol
U+2796,➖,heavy minus sign,2010,emoji,math; minus; sign; symbol
U+2797,➗,heavy division sign,2010,emoji,division; math; sign; symbol
U+27B0,➰,curly loop,2010,emoji,curl; loop; sign; symbol
U+27BF,➿,double curly loop,2010,emoji,curl; double; loop; sign; symbol
U+303D,〽️,part alternation mark,2002,text,mark; part; sign; symbol
U+2733,✳️,eight spoked asterisk,1995,text,asterisk; sign; symbol
U+2734,✴️,eight pointed black star,1995,text,sign; star; symbol
U+2747,❇️,sparkle,1995,text,sign; sparkle; symbol
U+1F4B1,💱,currency exchange,2010,emoji,bank; currency; exchange; money; object; office; symbol
U+1F4B2,💲,heavy dollar sign,2010,emoji,currency; dollar; money; object; office; symbol
U+203C,‼️,double exclamation mark,1995,text,bangbang; exclamation; mark; punctuation; symbol; word
U+2049,⁉️,exclamation question mark,2000,text,exclamation; interrobang; mark; punctuation; question; symbol;word
U+2753,❓,black question mark ornament,2010,emoji,mark; punctuation; question; symbol; word
U+2754,❔,white question mark ornament,2010,emoji,mark; outlined; punctuation; question; symbol; word
U+2755,❕,white exclamation mark ornament,2010,emoji,exclamation; mark; outlined; punctuation; symbol; word
U+2757,❗️,heavy exclamation mark symbol,2009,emoji,exclamation; mark; punctuation; symbol; word
U+3030,〰️,wavy dash,1995,text,dash; punctuation; sound; symbol; wavy
U+00A9,©️,copyright sign,1995,text,copyright; symbol; word
U+00AE,®️,registered sign,1995,text,registered; symbol; word
U+2122,™️,trade mark sign,1995,text,mark; symbol; tm; trademark; word
U+2648,♈️,aries,1995,emoji,aries; ram; symbol; time; zodiac
U+2649,♉️,taurus,1995,emoji,bull; ox; symbol; taurus; time; zodiac
U+264A,♊️,gemini,1995,emoji,gemini; symbol; time; twins; zodiac
U+264B,♋️,cancer,1995,emoji,cancer; crab; symbol; time; zodiac
U+264C,♌️,leo,1995,emoji,leo; lion; symbol; time; zodiac
U+264D,♍️,virgo,1995,emoji,maiden; symbol; time; virgin; virgo; zodiac
U+264E,♎️,libra,1995,emoji,balance; justice; libra; scales; symbol; time; zodiac
U+264F,♏️,scorpius,1995,emoji,scorpio; scorpion; scorpius; symbol; time; zodiac
U+2650,♐️,sagittarius,1995,emoji,archer; sagittarius; symbol; time; zodiac
U+2651,♑️,capricorn,1995,emoji,capricorn; goat; symbol; time; zodiac
U+2652,♒️,aquarius,1995,emoji,aquarius; bearer; symbol; time; water; zodiac
U+2653,♓️,pisces,1995,emoji,fish; pisces; symbol; time; zodiac
U+26CE,⛎,ophiuchus,2010,emoji,bearer; ophiuchus; serpent; snake; symbol; zodiac
U+1F500,🔀,twisted rightwards arrows,2010,emoji,arrow; crossed; symbol
U+1F501,🔁,clockwise rightwards and leftwards open circle arrows,2010,emoji,arrow; clockwise; repeat; symbol
U+1F502,🔂,clockwise rightwards and leftwards open circle arrows with circled one overlay,2010,emoji,arrow; clockwise; once; symbol
U+25B6,▶️,black right-pointing triangle,1995,text,arrow; play; right; sound; symbol; triangle
U+23E9,⏩,black right-pointing double triangle,2010,emoji,arrow; double; fast; forward; sound; symbol
U+25C0,◀️,black left-pointing triangle,1995,text,arrow; left; reverse; sound; symbol; triangle
U+23EA,⏪,black left-pointing double triangle,2010,emoji,arrow; double; rewind; sound; symbol
U+1F53C,🔼,up-pointing small red triangle,2010,emoji,arrow; button; red; symbol
U+23EB,⏫,black up-pointing double triangle,2010,emoji,arrow; double; sound; symbol
U+1F53D,🔽,down-pointing small red triangle,2010,emoji,arrow; button; down; red; symbol
U+23EC,⏬,black down-pointing double triangle,2010,emoji,arrow; double; down; sound; symbol
U+1F3A6,🎦,cinema,2010,emoji,activity; camera; cinema; entertainment; film; movie; object;symbol
U+1F505,🔅,low brightness symbol,2010,emoji,brightness; dim; low; sign; symbol
U+1F506,🔆,high brightness symbol,2010,emoji,bright; brightness; sign; symbol
U+1F4F6,📶,antenna with bars,2010,emoji,antenna; bar; cell; communication; mobile; object; phone; signal;symbol; telephone
U+1F4F5,📵,no mobile phones,2010,emoji,cell; communication; forbidden; mobile; no; not; object; phone;prohibited; symbol; telephone
U+1F4F3,📳,vibration mode,2010,emoji,cell; communication; mobile; mode; object; phone; symbol;telephone; vibration
U+1F4F4,📴,mobile phone off,2010,emoji,cell; communication; mobile; object; off; phone; symbol;telephone
U+0023 U+20E3,#️⃣,keycap number sign,2000,text,hash; keycap; pound; symbol; word
U+0030 U+20E3,0️⃣,keycap digit zero,2000,text,0; keycap; symbol; word; zero
U+0031 U+20E3,1️⃣,keycap digit one,2000,text,1; keycap; one; symbol; word
U+0032 U+20E3,2️⃣,keycap digit two,2000,text,2; keycap; symbol; two; word
U+0033 U+20E3,3️⃣,keycap digit three,2000,text,3; keycap; symbol; three; word
U+0034 U+20E3,4️⃣,keycap digit four,2000,text,4; four; keycap; symbol; word
U+0035 U+20E3,5️⃣,keycap digit five,2000,text,5; five; keycap; symbol; word
U+0036 U+20E3,6️⃣,keycap digit six,2000,text,6; keycap; six; symbol; word
U+0037 U+20E3,7️⃣,keycap digit seven,2000,text,7; keycap; seven; symbol; word
U+0038 U+20E3,8️⃣,keycap digit eight,2000,text,8; eight; keycap; symbol; word
U+0039 U+20E3,9️⃣,keycap digit nine,2000,text,9; keycap; nine; symbol; word
U+1F51F,🔟,keycap ten,2010,emoji,10; keycap; symbol; ten; word
U+1F4AF,💯,hundred points symbol,2010,emoji,100; full; hundred; office; score; symbol
U+1F51E,🔞,no one under eighteen symbol,2010,emoji,18; age restriction; eighteen; forbidden; no; not; prohibited;symbol; underage; word
U+1F520,🔠,input symbol for latin capital letters,2010,emoji,input; latin; letters; symbol; uppercase; word
U+1F521,🔡,input symbol for latin small letters,2010,emoji,abcd; input; latin; letters; lowercase; symbol; word
U+1F522,🔢,input symbol for numbers,2010,emoji,1234; input; numbers; symbol; word
U+1F523,🔣,input symbol for symbols,2010,emoji,input; symbol; word
U+1F524,🔤,input symbol for latin letters,2010,emoji,abc; alphabet; input; latin; letters; symbol; word
U+1F170,🅰️,negative squared latin capital letter a,2010,text,a; blood; symbol; word
U+1F18E,🆎,negative squared ab,2010,emoji,ab; blood; symbol; word
U+1F171,🅱️,negative squared latin capital letter b,2010,text,b; blood; symbol; word
U+1F191,🆑,squared cl,2010,emoji,cl; symbol; word
U+1F192,🆒,squared cool,2010,emoji,cool; symbol; word
U+1F193,🆓,squared free,2010,emoji,free; symbol; word
U+2139,ℹ️,information source,2000,text,i; information; symbol; word
U+1F194,🆔,squared id,2010,emoji,id; identity; symbol; word
U+24C2,Ⓜ️,circled latin capital letter m,1995,text,circle; m; place; symbol; word
U+1F195,🆕,squared new,2010,emoji,new; symbol; word
U+1F196,🆖,squared ng,2010,emoji,ng; symbol; word
U+1F17E,🅾️,negative squared latin capital letter o,2010,text,blood; o; symbol; word
U+1F197,🆗,squared ok,2010,emoji,ok; symbol; word
U+1F17F,🅿️,negative squared latin capital letter p,2009,text,parking; place; sign; symbol; word
U+1F198,🆘,squared sos,2010,emoji,help; sos; symbol; word
U+1F199,🆙,squared up with exclamation mark,2010,emoji,mark; symbol; up; word
U+1F19A,🆚,squared vs,2010,emoji,symbol; versus; vs; word
U+1F201,🈁,squared katakana koko,2010,emoji,japanese; symbol; word
U+1F202,🈂️,squared katakana sa,2010,text,japanese; symbol; word
U+1F237,🈷️,squared cjk unified ideograph-6708,2010,text,japanese; symbol; word
U+1F236,🈶,squared cjk unified ideograph-6709,2010,emoji,japanese; symbol; word
U+1F22F,🈯️,squared cjk unified ideograph-6307,2009,emoji,japanese; symbol; word
U+1F250,🉐,circled ideograph advantage,2010,emoji,japanese; symbol; word
U+1F239,🈹,squared cjk unified ideograph-5272,2010,emoji,japanese; symbol; word
U+1F21A,🈚️,squared cjk unified ideograph-7121,2009,emoji,japanese; symbol; word
U+1F232,🈲,squared cjk unified ideograph-7981,2010,emoji,japanese; symbol; word
U+1F251,🉑,circled ideograph accept,2010,emoji,chinese; symbol; word
U+1F238,🈸,squared cjk unified ideograph-7533,2010,emoji,chinese; symbol; word
U+1F234,🈴,squared cjk unified ideograph-5408,2010,emoji,chinese; symbol; word
U+1F233,🈳,squared cjk unified ideograph-7a7a,2010,emoji,chinese; symbol; word
U+3297,㊗️,circled ideograph congratulation,1995,text,chinese; congratulation; congratulations; ideograph; symbol; word
U+3299,㊙️,circled ideograph secret,1995,text,chinese; ideograph; secret; symbol; word
U+1F23A,🈺,squared cjk unified ideograph-55b6,2010,emoji,chinese; symbol; word
U+1F235,🈵,squared cjk unified ideograph-6e80,2010,emoji,chinese; symbol; word
U+25AA,▪️,black small square,1995,text,geometric; sign; square; symbol
U+25AB,▫️,white small square,1995,text,geometric; sign; square; symbol
U+25FB,◻️,white medium square,2002,text,geometric; sign; square; symbol
U+25FC,◼️,black medium square,2002,text,geometric; sign; square; symbol
U+25FD,◽️,white medium small square,2002,emoji,geometric; sign; square; symbol
U+25FE,◾️,black medium small square,2002,emoji,geometric; sign; square; symbol
U+2B1B,⬛️,black large square,2008,emoji,geometric; sign; square; symbol
U+2B1C,⬜️,white large square,2008,emoji,geometric; sign; square; symbol
U+1F536,🔶,large orange diamond,2010,emoji,diamond; geometric; orange; sign; symbol
U+1F537,🔷,large blue diamond,2010,emoji,blue; diamond; geometric; sign; symbol
U+1F538,🔸,small orange diamond,2010,emoji,diamond; geometric; orange; sign; symbol
U+1F539,🔹,small blue diamond,2010,emoji,blue; diamond; geometric; sign; symbol
U+1F53A,🔺,up-pointing red triangle,2010,emoji,geometric; red; sign; symbol
U+1F53B,🔻,down-pointing red triangle,2010,emoji,down; geometric; red; sign; symbol
U+1F4A0,💠,diamond shape with a dot inside,2010,emoji,comic; diamond; geometric; inside; sign; symbol
U+1F518,🔘,radio button,2010,emoji,button; geometric; radio; sign; symbol
U+1F532,🔲,black square button,2010,emoji,button; geometric; sign; square; symbol
U+1F533,🔳,white square button,2010,emoji,button; geometric; outlined; sign; square; symbol
U+26AA,⚪️,medium white circle,2005,emoji,circle; geometric; sign; symbol
U+26AB,⚫️,medium black circle,2005,emoji,circle; geometric; sign; symbol
U+1F534,🔴,large red circle,2010,emoji,circle; geometric; red; sign; symbol
U+1F535,🔵,large blue circle,2010,emoji,blue; circle; geometric; sign; symbol
U+1F1E8 U+1F1F3,🇨🇳,flag for China,2010,emoji,china; flag; other
U+1F1E9 U+1F1EA,🇩🇪,flag for Germany,2010,emoji,flag; germany; other
U+1F1EA U+1F1F8,🇪🇸,flag for Spain,2010,emoji,flag; other; spain
U+1F1EB U+1F1F7,🇫🇷,flag for France,2010,emoji,flag; france; other
U+1F1EC U+1F1E7,🇬🇧,flag for United Kingdom,2010,emoji,britain; british; cornwall; england; flag; great britain; ireland;northern ireland; other; scotland; uk; union jack; united; united kingdom; wales
U+1F1EE U+1F1F9,🇮🇹,flag for Italy,2010,emoji,flag; italy; other
U+1F1EF U+1F1F5,🇯🇵,flag for Japan,2010,emoji,flag; japan; other
U+1F1F0 U+1F1F7,🇰🇷,flag for South Korea,2010,emoji,flag; korea; other; south; south korea
U+1F1F7 U+1F1FA,🇷🇺,flag for Russia,2010,emoji,flag; other; russia
U+1F1FA U+1F1F8,🇺🇸,flag for United States,2010,emoji,america; flag; other; stars and stripes; united; united states
